order_id,order_date,region,warehouse,customer_segment,sku_id,category,product_name,quantity,unit_price,unit_cost,discount_rate,revenue,gross_profit,order_status
ORD-504079,2026-04-13,West,Denver DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Completed
ORD-504080,2026-04-13,West,Seattle DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,3,212.38,144.24,0,637.14,204.42,Completed
ORD-504081,2026-04-13,West,Seattle DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.15,180.52,36.28,Cancelled
ORD-504082,2026-04-13,West,Seattle DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Completed
ORD-504083,2026-04-13,West,Denver DC,Consumer,SKU-1010,Beauty,Skin Care Kit,2,212.38,144.24,0,424.76,136.28,Completed
ORD-504084,2026-04-13,Central,Chicago DC,Consumer,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0.05,95.06,43.85,Completed
ORD-504085,2026-04-13,West,Los Angeles DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,4,202.4,94.45,0.15,688.16,310.36,Completed
ORD-504086,2026-04-13,East,Miami DC,Enterprise,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.1,119.37,60.31,Completed
ORD-504087,2026-04-13,Central,Minneapolis DC,Small Business,SKU-1004,Home,Air Purifier,3,39.43,23.74,0,118.29,47.07,Completed
ORD-504088,2026-04-13,West,Los Angeles DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0.15,172.04,77.59,Completed
ORD-504089,2026-04-13,Central,Dallas DC,Small Business,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0,35.1,18.67,Completed
ORD-504090,2026-04-13,East,Miami DC,Consumer,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0.1,238.73,120.61,Completed
ORD-504091,2026-04-13,Central,Chicago DC,Small Business,SKU-1010,Beauty,Skin Care Kit,2,212.38,144.24,0,424.76,136.28,Completed
ORD-504092,2026-04-13,West,Denver DC,Consumer,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0,145.86,64.48,Completed
ORD-504093,2026-04-13,West,Seattle DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,3,212.38,144.24,0,637.14,204.42,Completed
ORD-504094,2026-04-14,Central,Minneapolis DC,Small Business,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0.15,172.04,77.59,Completed
ORD-504095,2026-04-14,West,Los Angeles DC,Enterprise,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0.15,220.9,48.96,Completed
ORD-504096,2026-04-14,East,Atlanta DC,Enterprise,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0.05,95.06,43.85,Completed
ORD-504097,2026-04-14,West,Los Angeles DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-504098,2026-04-14,West,Los Angeles DC,Enterprise,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0,132.63,73.57,Completed
ORD-504099,2026-04-14,West,Seattle DC,Small Business,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0.05,192.28,97.83,Completed
ORD-504100,2026-04-14,East,Miami DC,Consumer,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0,35.1,18.67,Completed
ORD-504101,2026-04-14,East,Atlanta DC,Small Business,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0,100.06,48.85,Completed
ORD-504102,2026-04-14,West,Denver DC,Enterprise,SKU-1009,Apparel,Travel Backpack,2,145.86,81.38,0.1,262.55,99.79,Completed
ORD-504103,2026-04-14,East,New Jersey DC,Small Business,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0,132.63,73.57,Completed
ORD-504104,2026-04-14,Central,Dallas DC,Enterprise,SKU-1005,Home,Bedding Set,4,134.44,81.31,0,537.76,212.52,Returned
ORD-504105,2026-04-14,West,Seattle DC,Small Business,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0.15,117.77,49.23,Returned
ORD-504106,2026-04-14,West,Los Angeles DC,Small Business,SKU-1010,Beauty,Skin Care Kit,2,212.38,144.24,0.15,361.05,72.57,Completed
ORD-504107,2026-04-14,East,Atlanta DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0,212.38,68.14,Returned
ORD-504108,2026-04-14,Central,Minneapolis DC,Small Business,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0,138.55,70.01,Completed
ORD-504109,2026-04-14,Central,Dallas DC,Enterprise,SKU-1005,Home,Bedding Set,1,134.44,81.31,0.1,121.0,39.69,Completed
ORD-504110,2026-04-14,East,Miami DC,Small Business,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0,212.38,68.14,Completed
ORD-504111,2026-04-14,East,New Jersey DC,Consumer,SKU-1012,Beauty,Fragrance Set,2,138.55,68.54,0.05,263.25,126.16,Completed
ORD-504112,2026-04-14,East,New Jersey DC,Consumer,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.15,123.98,42.6,Completed
ORD-504113,2026-04-14,East,Miami DC,Enterprise,SKU-1006,Home,Kitchen Organizer,2,100.06,51.21,0,200.12,97.7,Completed
ORD-504114,2026-04-14,West,Denver DC,Consumer,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-504115,2026-04-14,Central,Dallas DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.05,37.46,13.72,Completed
ORD-504116,2026-04-14,West,Seattle DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Completed
ORD-504117,2026-04-14,Central,Dallas DC,Small Business,SKU-1010,Beauty,Skin Care Kit,2,212.38,144.24,0.15,361.05,72.57,Completed
ORD-504118,2026-04-14,West,Seattle DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,2,202.4,94.45,0,404.8,215.9,Completed
ORD-504119,2026-04-14,East,New Jersey DC,Consumer,SKU-1002,Electronics,Smart Home Hub,3,202.52,137.45,0.1,546.8,134.45,Completed
ORD-504120,2026-04-14,West,Seattle DC,Consumer,SKU-1005,Home,Bedding Set,1,134.44,81.31,0,134.44,53.13,Completed
ORD-504121,2026-04-14,Central,Chicago DC,Small Business,SKU-1001,Electronics,Noise-Canceling Headphones,2,202.4,94.45,0.15,344.08,155.18,Completed
ORD-504122,2026-04-14,Central,Dallas DC,Consumer,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.05,138.57,57.19,Completed
ORD-504123,2026-04-14,East,Atlanta DC,Small Business,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-504124,2026-04-14,East,Atlanta DC,Enterprise,SKU-1008,Apparel,Running Shoes,2,88.43,59.11,0,176.86,58.64,Completed
ORD-504125,2026-04-14,East,Atlanta DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,3,202.4,94.45,0,607.2,323.85,Completed
ORD-504126,2026-04-14,West,Denver DC,Consumer,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0.1,124.7,56.16,Completed
ORD-504127,2026-04-14,Central,Dallas DC,Consumer,SKU-1007,Apparel,Performance Jacket,2,259.88,171.94,0.05,493.77,149.89,Returned
ORD-504128,2026-04-14,East,Miami DC,Enterprise,SKU-1005,Home,Bedding Set,2,134.44,81.31,0,268.88,106.26,Completed
ORD-504129,2026-04-14,Central,Chicago DC,Consumer,SKU-1005,Home,Bedding Set,1,134.44,81.31,0,134.44,53.13,Completed
ORD-504130,2026-04-14,West,Los Angeles DC,Small Business,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0,138.55,70.01,Completed
ORD-504131,2026-04-14,West,Los Angeles DC,Small Business,SKU-1006,Home,Kitchen Organizer,3,100.06,51.21,0.15,255.15,101.52,Completed
ORD-504132,2026-04-14,East,New Jersey DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0,212.38,68.14,Completed
ORD-504133,2026-04-14,West,Denver DC,Enterprise,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.1,79.59,20.48,Completed
ORD-504134,2026-04-15,East,Miami DC,Enterprise,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.1,131.27,49.89,Completed
ORD-504135,2026-04-15,Central,Minneapolis DC,Consumer,SKU-1004,Home,Air Purifier,3,39.43,23.74,0.15,100.55,29.33,Completed
ORD-504136,2026-04-15,Central,Chicago DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,3,202.4,94.45,0.1,546.48,263.13,Completed
ORD-504137,2026-04-15,East,New Jersey DC,Enterprise,SKU-1005,Home,Bedding Set,1,134.44,81.31,0,134.44,53.13,Completed
ORD-504138,2026-04-15,Central,Minneapolis DC,Small Business,SKU-1005,Home,Bedding Set,1,134.44,81.31,0.15,114.27,32.96,Completed
ORD-504139,2026-04-15,East,New Jersey DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,2,202.4,94.45,0,404.8,215.9,Completed
ORD-504140,2026-04-15,West,Seattle DC,Small Business,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.05,192.39,54.94,Completed
ORD-504141,2026-04-15,West,Denver DC,Consumer,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.05,192.39,54.94,Completed
ORD-504142,2026-04-15,Central,Dallas DC,Consumer,SKU-1002,Electronics,Smart Home Hub,4,202.52,137.45,0.1,729.07,179.27,Completed
ORD-504143,2026-04-15,Central,Minneapolis DC,Enterprise,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0,145.86,64.48,Completed
ORD-504144,2026-04-15,West,Seattle DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.05,37.46,13.72,Completed
ORD-504145,2026-04-15,Central,Dallas DC,Small Business,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0.1,90.05,38.84,Returned
ORD-504146,2026-04-15,East,New Jersey DC,Small Business,SKU-1002,Electronics,Smart Home Hub,4,202.52,137.45,0,810.08,260.28,Completed
ORD-504147,2026-04-15,East,Miami DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.05,37.46,13.72,Completed
ORD-504148,2026-04-15,Central,Minneapolis DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-504149,2026-04-15,West,Los Angeles DC,Enterprise,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.05,84.01,24.9,Completed
ORD-504150,2026-04-15,West,Denver DC,Consumer,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0,145.86,64.48,Completed
ORD-504151,2026-04-15,West,Seattle DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0.1,182.16,87.71,Completed
ORD-504152,2026-04-15,West,Los Angeles DC,Consumer,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.05,37.46,13.72,Completed
ORD-504153,2026-04-15,West,Los Angeles DC,Consumer,SKU-1011,Beauty,Hair Dryer,3,35.1,16.43,0.15,89.51,40.22,Completed
ORD-504154,2026-04-15,West,Seattle DC,Consumer,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.1,79.59,20.48,Completed
ORD-504155,2026-04-15,West,Denver DC,Small Business,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0,35.1,18.67,Completed
ORD-504156,2026-04-15,East,Miami DC,Small Business,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.1,119.37,60.31,Completed
ORD-504157,2026-04-15,West,Seattle DC,Small Business,SKU-1008,Apparel,Running Shoes,3,88.43,59.11,0,265.29,87.96,Returned
ORD-504158,2026-04-15,West,Seattle DC,Consumer,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.15,33.52,9.78,Completed
ORD-504159,2026-04-15,West,Denver DC,Enterprise,SKU-1008,Apparel,Running Shoes,4,88.43,59.11,0.05,336.03,99.59,Completed
ORD-504160,2026-04-15,East,New Jersey DC,Consumer,SKU-1011,Beauty,Hair Dryer,2,35.1,16.43,0,70.2,37.34,Completed
ORD-504161,2026-04-15,East,Atlanta DC,Small Business,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0,132.63,73.57,Completed
ORD-504162,2026-04-15,Central,Chicago DC,Consumer,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-504163,2026-04-15,West,Los Angeles DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-504164,2026-04-15,West,Denver DC,Enterprise,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0.05,131.62,63.08,Returned
ORD-504165,2026-04-15,East,Miami DC,Small Business,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.15,123.98,42.6,Completed
ORD-504166,2026-04-15,West,Seattle DC,Consumer,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.05,126.0,66.94,Completed
ORD-504167,2026-04-15,West,Los Angeles DC,Small Business,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0,100.06,48.85,Returned
ORD-504168,2026-04-16,West,Denver DC,Consumer,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0.15,225.47,107.35,Completed
ORD-504169,2026-04-16,East,Atlanta DC,Small Business,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.1,182.27,44.82,Returned
ORD-504170,2026-04-16,West,Denver DC,Small Business,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0.15,117.77,49.23,Completed
ORD-504171,2026-04-16,East,New Jersey DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.15,180.52,36.28,Completed
ORD-504172,2026-04-16,East,Atlanta DC,Small Business,SKU-1002,Electronics,Smart Home Hub,2,202.52,137.45,0.05,384.79,109.89,Completed
ORD-504173,2026-04-16,West,Seattle DC,Small Business,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0,145.86,64.48,Completed
ORD-504174,2026-04-16,East,Miami DC,Enterprise,SKU-1004,Home,Air Purifier,3,39.43,23.74,0.1,106.46,35.24,Completed
ORD-504175,2026-04-16,West,Seattle DC,Consumer,SKU-1002,Electronics,Smart Home Hub,2,202.52,137.45,0,405.04,130.14,Completed
ORD-504176,2026-04-16,Central,Dallas DC,Small Business,SKU-1009,Apparel,Travel Backpack,3,145.86,81.38,0.1,393.82,149.68,Returned
ORD-504177,2026-04-16,East,Miami DC,Enterprise,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.1,119.37,60.31,Completed
ORD-504178,2026-04-16,East,Atlanta DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0,212.38,68.14,Completed
ORD-504179,2026-04-16,Central,Chicago DC,Small Business,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0.05,246.89,74.95,Completed
ORD-504180,2026-04-16,East,Atlanta DC,Enterprise,SKU-1006,Home,Kitchen Organizer,3,100.06,51.21,0.05,285.17,131.54,Completed
ORD-504181,2026-04-16,East,Miami DC,Small Business,SKU-1011,Beauty,Hair Dryer,2,35.1,16.43,0.1,63.18,30.32,Completed
ORD-504182,2026-04-16,East,Atlanta DC,Consumer,SKU-1011,Beauty,Hair Dryer,2,35.1,16.43,0.1,63.18,30.32,Completed
ORD-504183,2026-04-16,Central,Minneapolis DC,Consumer,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-504184,2026-04-16,East,Atlanta DC,Consumer,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0,145.86,64.48,Completed
ORD-504185,2026-04-16,Central,Chicago DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-504186,2026-04-16,East,New Jersey DC,Consumer,SKU-1004,Home,Air Purifier,2,39.43,23.74,0.15,67.03,19.55,Completed
ORD-504187,2026-04-16,West,Denver DC,Small Business,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-504188,2026-04-16,Central,Minneapolis DC,Enterprise,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0.15,85.05,33.84,Completed
ORD-504189,2026-04-16,West,Los Angeles DC,Small Business,SKU-1010,Beauty,Skin Care Kit,2,212.38,144.24,0.05,403.52,115.04,Completed
ORD-504190,2026-04-16,East,Atlanta DC,Enterprise,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0,35.1,18.67,Completed
ORD-504191,2026-04-16,West,Denver DC,Consumer,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0,212.38,68.14,Cancelled
ORD-504192,2026-04-16,West,Los Angeles DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-504193,2026-04-16,West,Los Angeles DC,Consumer,SKU-1002,Electronics,Smart Home Hub,2,202.52,137.45,0,405.04,130.14,Completed
ORD-504194,2026-04-16,East,New Jersey DC,Enterprise,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0,100.06,48.85,Completed
ORD-504195,2026-04-16,East,New Jersey DC,Small Business,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0,100.06,48.85,Completed
ORD-504196,2026-04-16,West,Los Angeles DC,Enterprise,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0,88.43,29.32,Completed
ORD-504197,2026-04-16,West,Denver DC,Consumer,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.1,191.14,46.9,Completed
ORD-504198,2026-04-16,West,Los Angeles DC,Enterprise,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0,202.52,65.07,Completed
ORD-504199,2026-04-16,Central,Minneapolis DC,Small Business,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.1,182.27,44.82,Completed
ORD-504200,2026-04-16,West,Seattle DC,Enterprise,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0,132.63,73.57,Completed
ORD-504201,2026-04-16,East,Miami DC,Small Business,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0,132.63,73.57,Completed
ORD-504202,2026-04-16,West,Denver DC,Enterprise,SKU-1009,Apparel,Travel Backpack,4,145.86,81.38,0.05,554.27,228.75,Completed
ORD-504203,2026-04-16,Central,Dallas DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,3,202.4,94.45,0.1,546.48,263.13,Completed
ORD-504204,2026-04-16,Central,Chicago DC,Enterprise,SKU-1006,Home,Kitchen Organizer,2,100.06,51.21,0,200.12,97.7,Completed
ORD-504205,2026-04-16,East,Atlanta DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,3,202.4,94.45,0,607.2,323.85,Completed
ORD-504206,2026-04-16,Central,Chicago DC,Small Business,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0,35.1,18.67,Completed
ORD-504207,2026-04-16,Central,Minneapolis DC,Consumer,SKU-1007,Apparel,Performance Jacket,2,259.88,171.94,0.15,441.8,97.92,Completed
ORD-504208,2026-04-16,West,Denver DC,Small Business,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.1,79.59,20.48,Returned
ORD-504209,2026-04-16,East,Miami DC,Enterprise,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.05,138.57,57.19,Completed
ORD-504210,2026-04-16,East,New Jersey DC,Small Business,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0.05,246.89,74.95,Completed
ORD-504211,2026-04-16,West,Seattle DC,Small Business,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0,132.63,73.57,Completed
ORD-504212,2026-04-16,West,Denver DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.05,201.76,57.52,Completed
ORD-504213,2026-04-16,West,Seattle DC,Consumer,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Completed
ORD-504214,2026-04-16,Central,Minneapolis DC,Small Business,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0,145.86,64.48,Completed
ORD-504215,2026-04-16,Central,Chicago DC,Small Business,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0,35.1,18.67,Completed
ORD-504216,2026-04-16,Central,Dallas DC,Small Business,SKU-1006,Home,Kitchen Organizer,2,100.06,51.21,0.05,190.11,87.69,Cancelled
ORD-504217,2026-04-17,West,Seattle DC,Enterprise,SKU-1012,Beauty,Fragrance Set,3,138.55,68.54,0.1,374.09,168.47,Completed
ORD-504218,2026-04-17,West,Los Angeles DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,3,212.38,144.24,0.1,573.43,140.71,Completed
ORD-504219,2026-04-17,Central,Dallas DC,Enterprise,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.1,79.59,20.48,Completed
ORD-504220,2026-04-17,West,Los Angeles DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-504221,2026-04-17,East,Atlanta DC,Enterprise,SKU-1009,Apparel,Travel Backpack,3,145.86,81.38,0.1,393.82,149.68,Returned
ORD-504222,2026-04-17,East,Atlanta DC,Enterprise,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0,35.1,18.67,Completed
ORD-504223,2026-04-17,Central,Dallas DC,Consumer,SKU-1005,Home,Bedding Set,1,134.44,81.31,0.15,114.27,32.96,Completed
ORD-504224,2026-04-17,East,Atlanta DC,Enterprise,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-504225,2026-04-17,East,New Jersey DC,Consumer,SKU-1011,Beauty,Hair Dryer,2,35.1,16.43,0.05,66.69,33.83,Completed
ORD-504226,2026-04-17,East,Miami DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,2,202.4,94.45,0.1,364.32,175.42,Completed
ORD-504227,2026-04-17,West,Seattle DC,Small Business,SKU-1007,Apparel,Performance Jacket,4,259.88,171.94,0,1039.52,351.76,Completed
ORD-504228,2026-04-17,West,Los Angeles DC,Enterprise,SKU-1009,Apparel,Travel Backpack,3,145.86,81.38,0,437.58,193.44,Completed
ORD-504229,2026-04-17,Central,Dallas DC,Small Business,SKU-1008,Apparel,Running Shoes,2,88.43,59.11,0,176.86,58.64,Completed
ORD-504230,2026-04-17,West,Los Angeles DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,2,202.4,94.45,0,404.8,215.9,Completed
ORD-504231,2026-04-17,Central,Minneapolis DC,Enterprise,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0,202.52,65.07,Completed
ORD-504232,2026-04-17,West,Denver DC,Small Business,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0,88.43,29.32,Completed
ORD-504233,2026-04-17,West,Seattle DC,Enterprise,SKU-1004,Home,Air Purifier,3,39.43,23.74,0.05,112.38,41.16,Completed
ORD-504234,2026-04-17,Central,Chicago DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.1,191.14,46.9,Completed
ORD-504235,2026-04-17,West,Denver DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-504236,2026-04-17,Central,Chicago DC,Enterprise,SKU-1005,Home,Bedding Set,1,134.44,81.31,0.05,127.72,46.41,Completed
ORD-504237,2026-04-17,Central,Minneapolis DC,Enterprise,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.05,84.01,24.9,Completed
ORD-504238,2026-04-17,Central,Dallas DC,Enterprise,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0,88.43,29.32,Completed
ORD-504239,2026-04-17,East,Miami DC,Enterprise,SKU-1005,Home,Bedding Set,1,134.44,81.31,0.05,127.72,46.41,Completed
ORD-504240,2026-04-17,East,Atlanta DC,Small Business,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-504241,2026-04-17,East,New Jersey DC,Enterprise,SKU-1004,Home,Air Purifier,2,39.43,23.74,0,78.86,31.38,Completed
ORD-504242,2026-04-17,West,Denver DC,Small Business,SKU-1005,Home,Bedding Set,1,134.44,81.31,0.05,127.72,46.41,Completed
ORD-504243,2026-04-17,East,New Jersey DC,Enterprise,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0,35.1,18.67,Completed
ORD-504244,2026-04-17,East,Atlanta DC,Consumer,SKU-1010,Beauty,Skin Care Kit,3,212.38,144.24,0.15,541.57,108.85,Completed
ORD-504245,2026-04-17,West,Denver DC,Small Business,SKU-1011,Beauty,Hair Dryer,2,35.1,16.43,0.05,66.69,33.83,Returned
ORD-504246,2026-04-17,West,Los Angeles DC,Consumer,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.15,112.74,53.68,Completed
ORD-504247,2026-04-17,West,Los Angeles DC,Enterprise,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.15,75.17,16.06,Returned
ORD-504248,2026-04-17,East,Miami DC,Small Business,SKU-1001,Electronics,Noise-Canceling Headphones,2,202.4,94.45,0.05,384.56,195.66,Completed
ORD-504249,2026-04-17,Central,Chicago DC,Enterprise,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0.15,117.77,49.23,Completed
ORD-504250,2026-04-17,Central,Minneapolis DC,Consumer,SKU-1009,Apparel,Travel Backpack,2,145.86,81.38,0,291.72,128.96,Returned
ORD-504251,2026-04-17,Central,Dallas DC,Small Business,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0,202.52,65.07,Completed
ORD-504252,2026-04-17,West,Seattle DC,Small Business,SKU-1004,Home,Air Purifier,2,39.43,23.74,0,78.86,31.38,Completed
ORD-504253,2026-04-17,Central,Chicago DC,Enterprise,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0.1,238.73,120.61,Completed
ORD-504254,2026-04-17,West,Los Angeles DC,Small Business,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.15,112.74,53.68,Completed
ORD-504255,2026-04-17,West,Denver DC,Small Business,SKU-1005,Home,Bedding Set,3,134.44,81.31,0.15,342.82,98.89,Completed
ORD-504256,2026-04-17,Central,Chicago DC,Enterprise,SKU-1008,Apparel,Running Shoes,4,88.43,59.11,0,353.72,117.28,Completed
ORD-504257,2026-04-17,West,Los Angeles DC,Small Business,SKU-1005,Home,Bedding Set,2,134.44,81.31,0.05,255.44,92.82,Cancelled
ORD-504258,2026-04-17,West,Seattle DC,Consumer,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.15,75.17,16.06,Completed
ORD-504259,2026-04-17,Central,Chicago DC,Enterprise,SKU-1012,Beauty,Fragrance Set,4,138.55,68.54,0,554.2,280.04,Completed
ORD-504260,2026-04-17,West,Seattle DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0.1,182.16,87.71,Completed
ORD-504261,2026-04-17,East,New Jersey DC,Small Business,SKU-1007,Apparel,Performance Jacket,2,259.88,171.94,0.05,493.77,149.89,Completed
ORD-504262,2026-04-18,West,Seattle DC,Consumer,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0.05,246.89,74.95,Completed
ORD-504263,2026-04-18,Central,Chicago DC,Small Business,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0,35.1,18.67,Completed
ORD-504264,2026-04-18,West,Seattle DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0.05,192.28,97.83,Completed
ORD-504265,2026-04-18,West,Denver DC,Small Business,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.05,126.0,66.94,Completed
